desktop.ini,2024-07-17 09:51:02,andrew.martin,ECT112,\$RECYCLE.BIN\S-1-5-21-2362509903-1527038193-540913232-21689\desktop.ini
desktop.ini,2024-07-18 09:48:54,andrew.martin,ECT112,\$RECYCLE.BIN\S-1-5-21-2362509903-1527038193-540913232-21689\desktop.ini
desktop.ini,2024-07-18 09:52:02,andrew.martin,ECT112,\$RECYCLE.BIN\S-1-5-21-2362509903-1527038193-540913232-21689\desktop.ini
desktop.ini,2024-07-18 09:53:12,andrew.martin,ECT112,\$RECYCLE.BIN\S-1-5-21-2362509903-1527038193-540913232-21689\desktop.ini
